,date,daily_evap_mm,daily_evap_m3,sam_et_m3H2O,typha_et_m3H2O,sacstab_et_m3H2O,scal_et_m3H2O,allspp_et_m3H2O
335,5/30/12,0,0,914.7005524,2487.895291,1832.329598,447.5101705,5682.435612
336,5/31/12,0,0,1023.130546,2745.836106,2045.702024,483.9424384,6298.611114
337,6/1/12,0,0,1080.421844,2887.270296,2160.253315,506.3180597,6634.263514
338,6/2/12,0,0,1061.980558,2835.964115,2119.513447,494.0425721,6511.500693
339,6/3/12,0,0,1004.61825,2689.764272,2001.472948,467.2832356,6163.138706
340,6/4/12,0,0,1024.001561,2732.272424,2036.565063,470.046139,6262.885187
341,6/5/12,0,0,1028.773691,2739.240667,2042.611254,467.3728576,6277.99847
342,6/6/12,0,0,999.4378812,2663.677525,1981.10887,452.325454,6096.549731
343,6/7/12,0,0,1062.072316,2808.61987,2101.895223,470.1807025,6442.768112
344,6/8/12,0,0,1120.012601,2940.554235,2213.102037,485.676842,6759.345715
345,6/9/12,0,0,1123.865689,2945.107464,2217.333343,482.6201372,6768.926633
346,6/10/12,0,0,1111.70342,2912.107461,2190.077379,474.2504391,6688.138699
347,6/11/12,0,0,1166.143461,3035.862144,2293.991327,488.2928945,6984.289827
348,6/12/12,0,0,1205.073273,3121.75927,2367.212838,496.649922,7190.695303
349,6/13/12,0,0,1221.554956,3155.955545,2396.266969,497.7838831,7271.561353
350,6/14/12,0,0,1243.325393,3201.626286,2435.673759,500.3970404,7381.022479
351,6/15/12,0,0,1208.320331,3116.52984,2363.969313,485.1782536,7173.997737
352,6/16/12,0,0,1254.700782,3221.945417,2451.535719,496.3013632,7424.483281
353,6/17/12,0,0,1360.00414,3461.74505,2653.927362,525.2176596,8000.894212
354,6/18/12,0,0,1428.158498,3613.160953,2783.479234,541.6450169,8366.443702
355,6/19/12,0,0,1377.641969,3489.41142,2681.775113,521.0953231,8069.923825
356,6/20/12,0,0,1387.074759,3508.69578,2696.941583,520.2648583,8112.976982
357,6/21/12,0,0,1400.278153,3535.874007,2719.459332,520.3971803,8176.008672
358,6/22/12,0,0,1354.370498,3436.14631,2627.319491,504.9933323,7922.829631
359,6/23/12,0,0,1387.823067,3510.49673,2689.22342,511.4043152,8098.947532
360,6/24/12,0,0,1386.649534,3504.372738,2684.026446,507.2804371,8082.329154
361,6/25/12,0,0,1428.610404,3596.838433,2762.299732,515.7797745,8303.528344
362,6/26/12,0,0,1514.139436,3786.565368,2924.617669,536.2663179,8761.588791
363,6/27/12,0,0,1527.447436,3813.130386,2947.302981,536.1677285,8824.048531
364,6/28/12,0,0,1515.657966,3783.567751,2921.620301,529.1738266,8750.019845
365,6/29/12,0,0,1587.031718,3940.298956,3056.192817,545.0824903,9128.605981
366,6/30/12,0,0,NA,NA,NA,NA,NA
367,7/1/12,0,0,1528.184825,3803.339685,2935.878917,520.5269574,8787.930385
368,7/2/12,0,0,1523.33849,3781.425898,2903.05376,513.7915473,8721.609695
369,7/3/12,0,0,1383.026375,3460.722256,2614.270264,471.794734,7929.813629
370,7/4/12,0,0,NA,NA,NA,NA,NA
371,7/5/12,0,0,NA,NA,NA,NA,NA
372,7/6/12,0,0,1477.114895,3613.711413,2723.337812,475.4503533,8289.614474
373,7/7/12,0,0,1566.198099,3795.669247,2863.178583,492.0194291,8717.065358
374,7/8/12,0,0,1522.294288,3695.929589,2759.156879,477.1101176,8454.490873
375,7/9/12,0,0,1681.508907,4020.425444,3021.438528,508.4332703,9231.80615
376,7/10/12,0,0,1643.842888,3929.65775,2928.00442,493.9929827,8995.49804
377,7/11/12,0,0,1617.56181,3859.419072,2855.803771,481.5194976,8814.304151
378,7/12/12,0,0,1341.560345,3252.321075,2347.427358,410.2267418,7351.53552
379,7/13/12,0,0,1205.795705,2967.656081,2090.873372,376.8749555,6641.200114
380,7/14/12,0,0,NA,NA,NA,NA,NA
381,7/15/12,0,0,1294.339928,3110.11585,2203.513457,382.0188767,6989.988111
382,7/16/12,0,0,1419.714164,3361.633155,2394.461066,404.2368193,7580.045205
383,7/17/12,0,0,1428.322463,3362.607754,2386.308591,399.5419094,7576.780717
384,7/18/12,0,0,1442.15652,3377.463545,2386.487723,396.5254627,7602.63325
385,7/19/12,0,0,1414.377949,3324.740831,2317.985637,388.3026401,7445.407057
386,7/20/12,0,0,1521.555483,3521.922361,2469.348954,402.5473494,7915.374147
387,7/21/12,0,0,1465.614002,3389.895139,2355.12286,384.4560973,7595.088099
388,7/22/12,0,0,1387.329519,3221.413251,2207.098184,363.7989903,7179.639944
389,7/23/12,0,0,1412.670879,3263.249177,2224.737184,363.6103132,7264.267553
390,7/24/12,0,0,1486.99804,3395.472515,2317.876335,371.1741021,7571.520991
391,7/25/12,0,0,1487.03264,3380.262053,2293.970023,364.8419663,7526.106683
392,7/26/12,0,0,1503.997134,3400.970288,2295.860951,362.0051968,7562.83357
393,7/27/12,0,0,1550.969601,3484.323766,2342.479775,365.0591204,7742.832263
394,7/28/12,0,0,1179.135142,2753.100498,1761.779045,295.8451436,5989.859828
395,7/29/12,0,0,1250.44862,2853.425586,1848.02951,298.2329086,6250.136625
396,7/30/12,0,0,1221.474418,2789.030543,1785.340537,288.6335504,6084.479049
397,7/31/12,0,0,1320.714624,2970.214196,1908.869585,299.9000879,6499.698492
398,8/1/12,0,0,1416.459628,3154.692032,2047.252793,315.6030226,6934.007475
399,8/2/12,0,0,1460.993918,3231.961739,2087.765135,317.7086133,7098.429406
400,8/3/12,0,0,1516.89789,3327.859126,2142.837812,320.9278442,7308.522672
401,8/4/12,0,0,1540.558254,3359.36229,2151.012226,318.4553892,7369.388159
402,8/5/12,0,0,1404.328729,3093.252076,1937.740728,292.4371628,6727.758695
403,8/6/12,0,0,1522.128363,3296.68876,2075.242337,303.1912281,7197.250688
404,8/7/12,0,0,1597.249735,3427.83523,2151.333069,308.4912976,7484.909332
405,8/8/12,0,0,1671.335037,3556.087853,2223.516254,313.1914433,7764.130587
406,8/9/12,0,0,1611.770895,3427.006933,2117.603755,297.7089784,7454.090562
407,8/10/12,0,0,1583.410293,3356.394256,2054.092343,286.8067383,7280.70363
408,8/11/12,0,0,1543.616714,3275.444226,1976.83028,276.0007277,7071.891947
409,8/12/12,0,0,1593.351848,3347.64057,2014.007161,275.4078367,7230.407416
410,8/13/12,0,0,1575.289389,3300.664566,1964.91005,266.6661566,7107.530162
411,8/14/12,0,0,1581.544407,3295.817914,1946.291156,260.715852,7084.369329
412,8/15/12,0,0,NA,NA,NA,NA,NA
413,8/16/12,0,0,1225.213904,2617.029898,1466.726698,204.868167,5513.838667
414,8/17/12,0,0,1089.285351,2351.024735,1285.701416,182.6201248,4908.631627
415,8/18/12,0,0,1320.250738,2748.826513,1536.087468,202.8381072,5808.002826
416,8/19/12,0,0,1406.566219,2896.389443,1612.78895,207.2498392,6122.994451
417,8/20/12,0,0,1423.775926,2915.95271,1608.460182,203.3273947,6151.516213
418,8/21/12,0,0,1248.031925,2595.5943,1388.787262,179.6495095,5412.062997
419,8/22/12,0,0,1025.421044,2175.549361,1123.673298,150.203919,4474.847623
420,8/23/12,0,0,1131.423439,2350.815353,1220.600301,155.5841307,4858.423223
421,8/24/12,0,0,1260.397046,2566.126164,1338.273353,162.6024055,5327.398968
422,8/25/12,0,0,1339.983117,2694.137305,1399.911043,164.3946728,5598.426138
423,8/26/12,0,0,1355.504733,2708.126129,1392.95125,159.9016171,5616.483729
424,8/27/12,0,0,1378.966016,2739.76966,1393.438105,156.3615319,5668.535313
425,8/28/12,0,0,1436.471416,2825.842517,1426.891454,155.0597903,5844.265178
426,8/29/12,0,0,1377.81153,2708.720098,1344.927968,144.020695,5575.480291
427,8/30/12,0,0,1344.46444,2636.901719,1289.210335,135.3633941,5405.939888
428,8/31/12,0,0,NA,NA,NA,NA,NA
429,9/1/12,0,0,NA,NA,NA,NA,NA
430,9/2/12,0,0,NA,NA,NA,NA,NA
431,9/3/12,0,0,NA,NA,NA,NA,NA
432,9/4/12,0,0,1278.323241,2499.959766,1204.251425,124.8440425,5107.378474
433,9/5/12,0,0,1264.782921,2474.739739,1195.424411,124.8403704,5059.787441
434,9/6/12,0,0,1228.006465,2413.590662,1164.533494,123.4068316,4929.537453
435,9/7/12,0,0,877.3878536,1826.48977,834.8413969,99.13385291,3637.852873
436,9/8/12,0,0,1057.628871,2126.316166,1009.770727,113.1006838,4306.816448
437,9/9/12,0,0,1119.10754,2218.65575,1072.148125,117.8115182,4527.722933
438,9/10/12,0,0,1104.578346,2191.800888,1061.914707,117.6285846,4475.922526
439,9/11/12,0,0,765.2624927,1621.368524,738.2961805,92.96625551,3217.893453
440,9/12/12,0,0,NA,NA,NA,NA,NA
441,9/13/12,0,0,1128.042504,2227.986263,1096.104196,122.5693197,4574.702282
442,9/14/12,0,0,NA,NA,NA,NA,NA
443,9/15/12,0,0,NA,NA,NA,NA,NA
444,9/16/12,0,0,NA,NA,NA,NA,NA
445,9/17/12,0,0,1033.027414,2058.779307,1018.749511,118.8627853,4229.419017
446,9/18/12,0,0,NA,NA,NA,NA,NA
447,9/19/12,0,0,NA,NA,NA,NA,NA
448,9/20/12,0,0,1071.55498,2123.345112,1069.03548,125.586843,4389.522415
449,9/21/12,0,0,NA,NA,NA,NA,NA
450,9/22/12,0,0,NA,NA,NA,NA,NA
451,9/23/12,0,0,955.6351086,1928.622486,964.8820018,119.4682182,3968.607815
452,9/24/12,0,0,943.3321032,1903.936942,956.3654005,119.2038195,3922.838265
453,9/25/12,0,0,NA,NA,NA,NA,NA
454,9/26/12,0,0,876.7677847,1776.869178,896.3218988,114.1990475,3664.157909
455,9/27/12,0,0,NA,NA,NA,NA,NA
456,9/28/12,0,0,NA,NA,NA,NA,NA
457,9/29/12,0,0,892.6388346,1802.488979,924.393205,119.0672331,3738.588251
458,9/30/12,0,0,894.7037819,1804.767479,930.6254064,120.3582196,3750.454887
459,10/1/12,0,0,NA,NA,NA,NA,NA
460,10/2/12,0,0,NA,NA,NA,NA,NA
461,10/3/12,0,0,854.516418,1731.513511,900.9676945,119.7106823,3606.708306
462,10/4/12,0,0,833.1497618,1694.837344,882.5263804,118.8316403,3529.345126
463,10/5/12,0,0,750.1614444,1547.014081,798.3655145,111.0886615,3206.629702
464,10/6/12,0,0,676.7363333,1420.498817,723.6625188,104.7042727,2925.601941
465,10/7/12,0,0,722.566841,1497.510937,776.4113661,110.3637849,3106.852929
466,10/8/12,0,0,703.4810525,1462.315212,759.6120305,109.2670319,3034.675327
467,10/9/12,0,0,708.8494278,1471.01282,769.2152748,110.9488313,3060.026354
468,10/10/12,0,0,NA,NA,NA,NA,NA
469,10/11/12,0,0,653.6200182,1374.982271,716.5020199,107.2556552,2852.359964
470,10/12/12,0,0,465.1943083,1039.815561,512.5915651,86.41068858,2104.012123
471,10/13/12,0,0,485.7565477,1070.87731,538.0618697,89.10159154,2183.797319
472,10/14/12,0,0,571.5607981,1221.551629,636.4798783,100.0914909,2529.683796
473,10/15/12,0,0,648.072411,1355.742746,725.5834898,110.2104644,2839.609111
474,10/16/12,0,0,582.0086652,1237.737147,655.1920058,103.301349,2578.239167
475,10/17/12,0,0,579.8404097,1233.260856,656.3830122,104.1132149,2573.597493
476,10/18/12,0,0,594.4594492,1258.323924,676.730936,106.9964461,2636.510755
477,10/19/12,0,0,NA,NA,NA,NA,NA
478,10/20/12,0,0,565.8519303,1205.529459,651.6215777,105.532364,2528.535331
479,10/21/12,0,0,554.5825254,1185.321585,642.4132227,105.2650346,2487.582368
480,10/22/12,0,0,496.6400005,1080.238245,578.7410432,98.60454809,2254.223837
481,10/23/12,0,0,NA,NA,NA,NA,NA
482,10/24/12,0,0,442.3671628,981.6437643,521.8357217,93.33677799,2039.183427
483,10/25/12,0,0,393.9382183,892.9085172,467.6221109,87.47562736,1841.944474
484,10/26/12,0,0,428.4164742,953.1767643,511.789846,93.10448377,1986.487568
485,10/27/12,0,0,412.8054647,924.4942861,496.3330208,91.90451689,1925.537288
486,10/28/12,0,0,417.497114,931.6219886,505.275443,93.48938525,1947.883931
487,10/29/12,0,0,NA,NA,NA,NA,NA
488,10/30/12,0,0,383.5429251,868.6186083,470.4587245,90.46166737,1813.081925
489,10/31/12,0,0,350.4656388,809.1145098,432.8538275,86.61884077,1679.052817
490,11/1/12,0,0,372.5840745,847.66565,461.7774818,90.2899144,1772.317121
491,11/2/12,0,0,366.1152834,836.2658687,455.8610695,91.84985882,1750.09208
492,11/3/12,0,0,356.1842528,817.9570743,445.5977819,92.74562666,1712.484736
493,11/4/12,0,0,391.6750343,880.2006631,492.3762085,100.8429656,1865.094871
494,11/5/12,0,0,388.0470375,872.6507224,490.2407715,102.8216973,1853.760229
495,11/6/12,0,0,NA,NA,NA,NA,NA
496,11/7/12,0,0,NA,NA,NA,NA,NA
497,11/8/12,0,0,321.8807865,753.7387951,413.0545918,99.38537742,1588.059551
498,11/9/12,0,0,279.8239266,676.6603529,361.056606,93.90010622,1411.440992
499,11/10/12,0,0,NA,NA,NA,NA,NA
500,11/11/12,0,0,88.39634527,320.3988671,115.363419,58.6832787,582.8419101
501,11/12/12,0,0,NA,NA,NA,NA,NA
502,11/13/12,0,0,NA,NA,NA,NA,NA
503,11/14/12,0,0,212.7336789,544.8716527,282.7432991,90.23161275,1130.580243
504,11/15/12,0,0,141.8046588,420.0527639,189.6854619,77.69274822,829.2356329
505,11/16/12,0,0,220.4920111,557.7418445,296.8947427,96.54319342,1171.671792
506,11/17/12,0,0,NA,NA,NA,NA,NA
507,11/18/12,0,0,NA,NA,NA,NA,NA
508,11/19/12,0,0,NA,NA,NA,NA,NA
509,11/20/12,0,0,NA,NA,NA,NA,NA
510,11/21/12,0,0,213.3452945,539.5638842,297.8040423,106.6276851,1157.340906
511,11/22/12,0,0,172.818287,462.0283312,243.1392949,97.44608499,975.431998
512,11/23/12,0,0,NA,NA,NA,NA,NA
513,11/24/12,0,0,232.9339965,574.4146751,333.1674319,120.5863921,1261.102496
514,11/25/12,0,0,NA,NA,NA,NA,NA
515,11/26/12,0,0,NA,NA,NA,NA,NA
516,11/27/12,0,0,NA,NA,NA,NA,NA
517,11/28/12,0,0,NA,NA,NA,NA,NA
518,11/29/12,0,0,NA,NA,NA,NA,NA
519,11/30/12,0,0,144.1637321,400.1848905,218.1904476,107.1805377,869.719608
520,12/1/12,0,0,NA,NA,NA,NA,NA
521,12/2/12,0,0,130.6473847,371.7962507,202.0582698,106.8698537,811.3717589
522,12/3/12,0,0,NA,NA,NA,NA,NA
523,12/4/12,0,0,125.5181107,360.5786025,198.7034612,110.1081586,794.908333
524,12/5/12,0,0,NA,NA,NA,NA,NA
525,12/6/12,0,0,NA,NA,NA,NA,NA
526,12/7/12,0,0,NA,NA,NA,NA,NA
527,12/8/12,0,0,76.78265891,258.0660456,128.1058662,96.61672665,559.5712974
528,12/9/12,0,0,NA,NA,NA,NA,NA
529,12/10/12,0,0,NA,NA,NA,NA,NA
530,12/11/12,0,0,NA,NA,NA,NA,NA
531,12/12/12,0,0,NA,NA,NA,NA,NA
532,12/13/12,0,0,NA,NA,NA,NA,NA
533,12/14/12,0,0,NA,NA,NA,NA,NA
534,12/15/12,0,0,NA,NA,NA,NA,NA
535,12/16/12,0,0,NA,NA,NA,NA,NA
536,12/17/12,0,0,NA,NA,NA,NA,NA
537,12/18/12,0,0,NA,NA,NA,NA,NA
538,12/19/12,0,0,NA,NA,NA,NA,NA
539,12/20/12,0,0,NA,NA,NA,NA,NA
540,12/21/12,0,0,NA,NA,NA,NA,NA
541,12/22/12,0,0,NA,NA,NA,NA,NA
542,12/23/12,0,0,NA,NA,NA,NA,NA
543,12/24/12,0,0,NA,NA,NA,NA,NA
544,12/25/12,0,0,NA,NA,NA,NA,NA
545,12/26/12,0,0,NA,NA,NA,NA,NA
546,12/27/12,0,0,NA,NA,NA,NA,NA
547,12/28/12,0,0,NA,NA,NA,NA,NA
548,12/29/12,0,0,NA,NA,NA,NA,NA
549,12/30/12,0,0,NA,NA,NA,NA,NA
550,12/31/12,0,0,NA,NA,NA,NA,NA
551,1/1/13,0,0,NA,NA,NA,NA,NA
552,1/2/13,0,0,NA,NA,NA,NA,NA
553,1/3/13,0,0,10.67253513,80.05485723,35.98067105,90.27311416,216.9811776
554,1/4/13,0,0,NA,NA,NA,NA,NA
555,1/5/13,0,0,3.219197697,56.89006549,10.95369627,74.54240598,145.6053654
556,1/6/13,0,0,NA,NA,NA,NA,NA
557,1/7/13,0,0,NA,NA,NA,NA,NA
558,1/8/13,0,0,NA,NA,NA,NA,NA
559,1/9/13,0,0,NA,NA,NA,NA,NA
560,1/10/13,0,0,NA,40.44676183,NA,63.16441763,92.76348099
561,1/11/13,0,0,NA,NA,NA,NA,NA
562,1/12/13,0,0,NA,NA,NA,NA,NA
563,1/13/13,0,0,NA,NA,NA,NA,NA
564,1/14/13,0,0,NA,NA,NA,24.94897256,NA
565,1/15/13,0,0,NA,NA,NA,NA,NA
566,1/16/13,0,0,NA,NA,NA,NA,NA
567,1/17/13,0,0,NA,NA,NA,NA,NA
568,1/18/13,0,0,22.78684934,109.5309316,83.02681299,100.1771085,315.5217025
569,1/19/13,0,0,NA,NA,NA,NA,NA
570,1/20/13,0,0,NA,NA,NA,NA,NA
571,1/21/13,0,0,29.42900855,128.1578191,109.2010115,109.6821353,376.4699745
572,1/22/13,0,0,NA,NA,NA,NA,NA
573,1/23/13,0,0,31.69837205,134.8211667,119.1315686,112.7693086,398.420416
574,1/24/13,0,0,17.53028619,93.67137438,66.31800885,88.18742734,265.7070968
575,1/25/13,0,0,NA,NA,NA,NA,NA
576,1/26/13,0,0,NA,NA,NA,NA,NA
577,1/27/13,0,0,NA,NA,NA,NA,NA
578,1/28/13,0,0,NA,NA,NA,NA,NA
579,1/29/13,0,0,5.834798669,53.08186457,22.85785358,59.26349207,141.0380089
580,1/30/13,0,0,10.62992415,67.11733743,41.95348889,67.05243601,186.7531865
581,1/31/13,0,0,NA,NA,NA,NA,NA
582,2/1/13,0,0,20.57192411,96.87508243,81.81092112,84.15894716,283.4168748
583,2/2/13,0,0,23.25567947,104.8562018,93.20438947,88.36357717,309.6798479
584,2/3/13,0,0,NA,NA,NA,NA,NA
585,2/4/13,0,0,NA,NA,NA,NA,NA
586,2/5/13,0,0,27.9109217,117.6761167,114.6186606,93.76958191,353.9752809
587,2/6/13,0,0,24.63949774,107.8172272,102.0470638,87.56157584,322.0653645
588,2/7/13,0,0,26.00468693,111.1404466,108.641122,88.56066522,334.3469208
589,2/8/13,0,0,19.26179602,90.06451386,81.19008629,75.61491878,266.131315
590,2/9/13,0,0,7.128464235,52.76808696,30.32207118,53.58620452,143.8048269
591,2/10/13,0,0,8.691437479,56.68565286,37.31709161,55.0364236,157.7306055
592,2/11/13,0,0,NA,NA,NA,NA,NA
593,2/12/13,0,0,NA,NA,NA,NA,NA
594,2/13/13,0,0,9.004324749,56.11337394,39.81490415,52.80066521,157.7332681
595,2/14/13,0,0,12.89135608,67.78205049,57.59340294,58.81722423,197.0840337
596,2/15/13,0,0,23.08816242,98.97930945,104.2463372,75.6954115,302.0092206
597,2/16/13,0,0,24.91950742,104.1491982,113.7446153,77.75913905,320.57246
598,2/17/13,0,0,22.13882236,95.15132287,102.1865619,71.98345279,291.4601599
599,2/18/13,0,0,21.26062649,92.16351463,99.26513057,69.62604203,282.3153137
600,2/19/13,0,0,19.81195613,87.40462744,93.59849156,66.31188732,267.1269624
601,2/20/13,0,0,NA,NA,NA,NA,NA
602,2/21/13,0,0,3.592544861,36.02227458,17.39519615,37.02365444,94.03367003
603,2/22/13,0,0,NA,NA,NA,NA,NA
604,2/23/13,0,0,NA,NA,NA,NA,NA
605,2/24/13,0,0,11.36176073,58.78031149,57.24252575,47.14342783,174.5280258
606,2/25/13,0,0,NA,NA,NA,NA,NA
607,2/26/13,0,0,12.00942992,60.0316209,62.25871827,46.38774245,180.6875115
608,2/27/13,0,0,NA,NA,NA,NA,NA
609,2/28/13,0,0,NA,NA,NA,NA,NA
610,3/1/13,0,0,17.8496069,76.98279234,101.1346938,50.71636605,246.6834591
611,3/2/13,0,0,24.07307542,107.638898,137.7483119,63.95981421,333.4200996
612,3/3/13,0,0,NA,NA,NA,NA,NA
613,3/4/13,0,0,NA,NA,NA,NA,NA
614,3/5/13,0,0,26.42619171,145.1161725,154.5687975,78.11018148,404.2213432
615,3/6/13,0,0,32.96745849,180.4142279,193.9009341,91.56952965,498.8521501
616,3/7/13,0,0,31.79821101,183.5046921,187.9443404,92.44496316,495.6922067
617,3/8/13,0,0,12.89192069,107.4453576,76.53249746,64.53104308,261.4008189
618,3/9/13,0,0,5.725277821,78.16873718,34.12176935,54.06314148,172.0789258
619,3/10/13,0,0,25.96453115,176.9317343,155.2943786,90.3223234,448.5129675
620,3/11/13,0,0,34.82879415,227.011674,208.9828964,109.1105403,579.9339048
621,3/12/13,0,0,44.606306,283.1603248,268.436455,129.7791932,725.982279
622,3/13/13,0,0,NA,NA,NA,NA,NA
623,3/14/13,0,0,NA,NA,NA,NA,NA
624,3/15/13,0,0,63.89261173,407.1340797,387.3610286,174.7717342,1033.159454
625,3/16/13,0,0,63.39025364,411.9500445,385.1227654,176.6089109,1037.071974
626,3/17/13,0,0,NA,NA,NA,NA,NA
627,3/18/13,0,0,NA,NA,NA,NA,NA
628,3/19/13,0,0,NA,NA,NA,NA,NA
629,3/20/13,0,0,65.88304519,456.0538835,403.0869056,193.9907297,1119.014564
630,3/21/13,0,0,83.57489567,560.3220621,512.0849934,229.1902912,1385.172242
631,3/22/13,0,0,NA,NA,NA,NA,NA
632,3/23/13,0,0,67.92952144,483.1209744,417.3422424,203.7276142,1172.120352
633,3/24/13,0,0,NA,NA,NA,NA,NA
634,3/25/13,0,0,NA,NA,NA,NA,NA
635,3/26/13,0,0,85.72134413,606.1826159,528.4870495,246.9626615,1467.353671
636,3/27/13,0,0,83.61214998,603.238715,516.0180741,247.5306756,1450.399615
637,3/28/13,0,0,92.45164357,658.4215915,571.1325769,265.4865584,1587.49237
638,3/29/13,0,0,98.73111724,700.9869051,610.4941747,279.8547888,1690.066986
639,3/30/13,0,0,92.53430374,675.7199575,572.6844781,273.7964529,1614.735192
640,3/31/13,0,0,NA,NA,NA,NA,NA
641,4/1/13,0,0,102.5478227,735.7175229,635.1930236,292.4036367,1765.862006
642,4/2/13,0,0,NA,NA,NA,NA,NA
643,4/3/13,0,0,NA,NA,NA,NA,NA
644,4/4/13,0,0,NA,NA,NA,NA,NA
645,4/5/13,0,0,129.7654447,923.9990465,806.2017926,355.9263527,2215.892636
646,4/6/13,0,0,127.5748211,917.3702836,793.1237392,354.6276109,2192.696455
647,4/7/13,0,0,126.4157294,917.5388481,786.4228402,355.7446253,2186.122043
648,4/8/13,0,0,97.63255705,748.6485032,607.7391155,302.8974383,1756.917614
649,4/9/13,0,0,85.74255005,681.0688839,534.0422776,282.2629222,1583.116634
650,4/10/13,0,0,93.88833548,730.8926666,585.1098904,297.5898217,1707.480714
651,4/11/13,0,0,112.0819837,849.9873358,698.8735334,336.8549844,1997.797837
652,4/12/13,0,0,128.8403374,961.1522975,803.7900022,373.6061477,2267.388785
653,4/13/13,0,0,146.3304549,1073.26433,913.3661511,409.4313775,2542.392314
654,4/14/13,0,0,153.4284276,1123.102399,958.1365739,426.0035437,2660.670945
655,4/15/13,0,0,NA,NA,NA,NA,NA
656,4/16/13,0,0,NA,NA,NA,NA,NA
657,4/17/13,0,0,112.5615953,882.4730812,703.8853209,352.3033756,2051.223373
658,4/18/13,0,0,NA,NA,NA,NA,NA
659,4/19/13,0,0,NA,NA,NA,NA,NA
