date,hour,rainfall_in,air_temp_f,par_w.k2,rh_percent,wind_speed_m.s,bar_press_hg
1/14/16,2,0,4.857407406,0,82.11666667,1.716666667,29.97841667
1/14/16,3,0,3.752777778,0,88.11666667,2.9,29.98323333
1/14/16,4,0,3.715740739,0,86.43333333,1.416666667,29.974
1/14/16,5,0,3.428703706,0,89.9,1.816666667,29.99643333
1/14/16,6,0,2.32314815,0,92.56666667,2.316666667,29.99778333
1/14/16,7,0,2.918518517,11.08333333,90.4,2.983333333,29.99781667
1/14/16,8,0,3.585185183,114.5,86.91666667,1.983333333,30.02121667
1/14/16,9,0,8.19814815,313.25,67.26666667,1.9,30.03088333
1/14/16,10,0,11.64722222,464.6,51.23333333,1.166666667,30.03298333
1/14/16,11,0,14.02962963,566.5166667,43.75,1.783333333,30.02066667
1/14/16,12,0,15.06296296,602.9333333,40.28333333,1.616666667,29.99623333
1/14/16,13,0,16.78333333,573.5166667,34.83333333,1.95,29.96255
1/14/16,14,0,18.01296296,428,31.51666667,1.8,29.93333333
1/14/16,15,0,17.74722222,250.2,31.6,1.466666667,29.93233333
1/14/16,16,0,16.92685185,159.5166667,32.46666667,2.816666667,29.93333333
1/14/16,17,0,14.97037037,31.86666667,40.91666667,2.583333333,29.93608333
1/14/16,18,0,12.10833333,0,53.45,2.15,29.94171667
1/14/16,19,0,11.63518518,0,56.41666667,1.616666667,29.94488333
1/14/16,20,0,10.22407407,0,63.78333333,0.6,29.9474
1/14/16,21,0,8.385185183,0,74.1,1.333333333,29.95036667
1/14/16,22,0,8.35,0,74.6,1.283333333,29.97446667
1/14/16,23,0,8.410185183,0,70.65,0.933333333,29.97931667
1/15/16,0,0,7.537962961,0,75.7,1.233333333,29.95171667
1/15/16,1,0,5.620370372,0,85.53333333,1.883333333,29.9519
1/15/16,2,0,5.19814815,0,82.15,3.083333333,29.94066667
1/15/16,3,0,5.327777778,0,79.53333333,2.116666667,29.912
1/15/16,4,0,5.908333333,0,79.25,3.716666667,29.912
1/15/16,5,0,5.269444444,0,83.11666667,2.6,29.912
1/15/16,6,0,4.874074072,0,82.48333333,2.766666667,29.91291667
1/15/16,7,0,4.094444444,5,85.51666667,2.366666667,29.91506667
1/15/16,8,0,4.506481483,68,84.78333333,4.583333333,29.91616667
1/15/16,9,0,6.883333333,249.0666667,73.88333333,1.566666667,29.92105
1/15/16,10,0,9.113888889,201.7833333,63.95,2.65,29.94845
1/15/16,11,0,10.25462963,371.1166667,59.33333333,1.966666667,29.94616667
1/15/16,12,0,14.12407407,599.6833333,43.61666667,1.9,29.90268333
1/15/16,13,0,14.89444444,434.5666667,41.91666667,1.8,29.88815
1/15/16,14,0,14.60462963,198.5,42.16666667,3.533333333,29.86866667
1/15/16,15,0,14.32037037,169.5166667,44.03333333,5.033333333,29.88403333
1/15/16,16,0,15.60370371,160.7333333,41.08333333,3.133333333,29.89678333
1/15/16,17,0,14.13611111,25.9,48.81666667,1.333333333,29.89936667
1/15/16,18,0,11.94537037,0,56.41666667,0.966666667,29.93135
1/15/16,19,0,10.74629629,0,67.16666667,1.466666667,29.94756667
1/15/16,20,0,9.97314815,0,67.65,2.35,29.98325
1/15/16,21,0,9.406481483,0,68.91666667,1.966666667,29.98746667
1/15/16,22,0,8.505555556,0,72.5,2.333333333,30.02066667
1/15/16,23,0,7.332407406,0,78.81666667,1.633333333,30.0288
1/16/16,0,0,7.139814817,0,83.38333333,1.666666667,30.04381667
1/16/16,1,0,5.769444444,0,84.38333333,2.266666667,30.06296667
1/16/16,2,0,5.785185183,0,87.18333333,1.616666667,30.069
1/16/16,3,0,5.094444444,0,90,1.483333333,30.07003333
1/16/16,4,0,5.212962961,0,90.95,1.55,30.075
1/16/16,5,0,4.344444444,0,90.93333333,1.916666667,30.075
1/16/16,6,0,3.685185183,0,96.38333333,2.1,30.09633333
1/16/16,7,0,3.87685185,13,95.4,2.583333333,30.115
1/16/16,8,0,5.865740739,127.5833333,85.61666667,2.133333333,30.13228333
1/16/16,9,0,8.034259261,281.5,73.83333333,5.45,30.14855
1/16/16,10,0,11.41574074,429.65,55.56666667,3.033333333,30.14491667
1/16/16,11,0,14.55740741,554.9666667,44.1,1.766666667,30.13961667
1/16/16,12,0,15.57592593,565.8666667,40.11666667,1.266666667,30.10595
1/16/16,13,0,17.43796296,570.5333333,33.75,1.216666667,30.0681
1/16/16,14,0,17.01574074,356.9166667,32.08333333,1.283333333,30.053
1/16/16,15,0,17.14166667,260.5,29.58333333,1.066666667,30.03866667
1/16/16,16,0,15.53240741,77.96666667,34.23333333,1.033333333,30.0277
1/16/16,17,0,14.87592593,13.51666667,36.35,0.533333333,30.03343333
1/16/16,18,0,13.89444444,0,47.96666667,0.6,30.05948333
1/16/16,19,0,13.31851852,0,53.43333333,1.366666667,30.05966667
1/16/16,20,0,12.43611111,0,57.15,1.216666667,30.06433333
1/16/16,21,0,11.99722222,0,63.48333333,0.65,30.09975
1/16/16,22,0,11.45740741,0,65.83333333,0.766666667,30.10366667
1/16/16,23,0,10.46944444,0,70.98333333,0.966666667,30.10505
1/17/16,0,0,9.919444444,0,70.41666667,0.916666667,30.10436667
1/17/16,1,0,8.707407406,0,77.06666667,0.883333333,30.10666667
1/17/16,2,0,7.664814817,0,82.75,1.583333333,30.10793333
1/17/16,3,0,7.413888889,0,81.58333333,1.2,30.10705
1/17/16,4,0,6.284259261,0,85.18333333,1.95,30.11036667
1/17/16,5,0,5.461111111,0,91.33333333,1.016666667,30.11185
1/17/16,6,0,5.516666667,0,94.68333333,1.2,30.11458333
1/17/16,7,0,4.505555556,11.36666667,93.41666667,2.3,30.15246667
1/17/16,8,0,5.003703706,125.75,90.35,2.45,30.15413333
1/17/16,9,0,10.08518518,318.5333333,67.98333333,1.6,30.1587
1/17/16,10,0,13.20555556,470.2166667,54.35,2.583333333,30.18146667
1/17/16,11,0,16.01574074,571.2,43.6,1.483333333,30.17723333
1/17/16,12,0,18.35925926,612.5333333,35.9,1.116666667,30.14643333
1/17/16,13,0,19.65,585.9333333,30.03333333,1.366666667,30.10641667
1/17/16,14,0,20.075,498.8,28.65,1.2,30.08925
1/17/16,15,0,20.88796296,358.5833333,26.38333333,1.416666667,30.08841667
1/17/16,16,0,19.02592593,164.1166667,33.86666667,2.966666667,30.08863333
1/17/16,17,0,17.33796296,34.11666667,44.1,1.933333333,30.07998333
1/17/16,18,0,15.18796296,0,55.26666667,1.95,30.08585
1/17/16,19,0,12.27314815,0,65.45,1.316666667,30.0993
1/17/16,20,0,11.89722222,0,67.18333333,1.333333333,30.10321667
1/17/16,21,0,10.73518518,0,65.1,2.55,30.104
1/17/16,22,0,9.792592594,0,69.9,1.466666667,30.1059
1/17/16,23,0,9.789814817,0,73.91666667,2.05,30.1074
1/18/16,0,0,7.016666667,0,82.7,2.216666667,30.10806667
1/18/16,1,0,7.285185183,0,81.08333333,3.066666667,30.10066667
1/18/16,2,0,7.409259261,0,78.85,2.4,30.10831667
1/18/16,3,0,6.481481483,0,83.2,1.616666667,30.10665
1/18/16,4,0,5.795370372,0,87.68333333,1.066666667,30.10878333
1/18/16,5,0,5.764814817,0,86.85,3.166666667,30.10428333
1/18/16,6,0,5.760185183,0,87.38333333,2.45,30.111
1/18/16,7,0,6.234259261,8.266666667,89.03333333,0.95,30.12
1/18/16,8,0,6.012037039,72.45,87.2,2.766666667,30.128
1/18/16,9,0,8.02685185,218.6333333,76.56666667,2.783333333,30.13418333
1/18/16,10,0,10.66574074,257.4333333,64.9,3.383333333,30.14541667
1/18/16,11,0,15.51018518,458.9333333,40.76666667,2.383333333,30.12283333
1/18/16,12,0,16.36759259,374.45,38.58333333,2.833333333,30.06833333
1/18/16,13,0,19.29259259,561.65,29.33333333,3.133333333,30.027
1/18/16,14,0,19.22037037,332.1833333,31.43333333,1.3,30.01318333
1/18/16,15,0,19.36851852,229.6333333,28.93333333,0.8,30.01055
1/18/16,16,0,18.76388889,140.1666667,32.1,0.6,30.01288333
1/18/16,17,0,16.76111111,22.05,43.21666667,0.816666667,30.01365
1/18/16,18,0,14.52962963,0,47.88333333,1.516666667,30.01886667
1/18/16,19,0,12.72962963,0,57.95,1,30.02081667
1/18/16,20,0,11.27314815,0,65.86666667,1.466666667,30.02426667
1/18/16,21,0,10.34907407,0,69.55,1.066666667,30.05026667
1/18/16,22,0,10.23981482,0,69.11666667,1.65,30.0675
1/18/16,23,0,9.428703706,0,73.1,2.55,30.06811667
1/19/16,0,0,8.256481483,0,78.31666667,0.933333333,30.06833333
1/19/16,1,0,7.628703706,0,82.31666667,0.9,30.06946667
1/19/16,2,0,6.966666667,0,87.61666667,0.566666667,30.07086667
1/19/16,3,0,6.814814817,0,88.23333333,1.383333333,30.07266667
1/19/16,4,0,5.637962961,0,89.43333333,1.383333333,30.07366667
1/19/16,5,0,4.516666667,0,90.93333333,2.65,30.07405
1/19/16,6,0,5.40185185,0,91.5,2,30.09551667
1/19/16,7,0,5.061111111,13.75,90.05,2.05,30.1139
1/19/16,8,0,4.675,122.4666667,91.03333333,2.433333333,30.12523333
1/19/16,9,0,9.487962961,323.6,69.2,1.583333333,30.14811667
1/19/16,10,0,13.54629629,436.4666667,52.48333333,1.316666667,30.15835
1/19/16,11,0,16.90370371,573.0833333,39.35,2.416666667,30.13583333
1/19/16,12,0,18.18055556,574.3666667,34.2,1.933333333,30.09775
1/19/16,13,0,19.26388889,519.0666667,32.48333333,1.45,30.07665
1/19/16,14,0,19.68888889,480.9166667,30.4,1.966666667,30.051
1/19/16,15,0,20.47777778,330.2,27.8,1.75,30.04933333
1/19/16,16,0,20.72592593,166.1166667,27,1.116666667,30.04933333
1/19/16,17,0,17.63240741,9.2,43.2,0.466666667,30.05121667
1/19/16,18,0,16.27683616,0,44.16949153,1.93220339,30.05559322
1/19/16,19,0,15.16481482,0,50.23333333,2.45,30.05868333
1/19/16,20,0,14.31296296,0,55.03333333,1.883333333,30.09641667
1/19/16,21,0,14.16388889,0,54.95,1.1,30.10033333
1/19/16,22,0,14.64166667,0,51.55,4.683333333,30.0496
1/19/16,23,0,13.99259259,0,53.6,2.333333333,30.1002
1/20/16,0,0,12.88333333,0,62.23333333,1.083333333,30.10065
1/20/16,1,0,11.07870371,0,68.93333333,1.9,30.10278333
1/20/16,2,0,10.53796296,0,73.38333333,1.016666667,30.10253333
1/20/16,3,0,9.863888889,0,76.46666667,0.916666667,30.10693333
1/20/16,4,0,9.909604522,0,78.18644068,1.237288136,30.06935593
1/20/16,5,0,8.407407406,0,80.06666667,0.766666667,30.08633333
1/20/16,6,0,7.550925928,0,79.28333333,2.366666667,30.10745
1/20/16,7,0,6.229629628,13.15,81.41666667,2.95,30.10833333
1/20/16,8,0,9.19814815,124.9166667,70.23333333,1.266666667,30.1095
1/20/16,9,0,12.30555556,315.1,57.8,1.633333333,30.14128333
1/20/16,10,0,15.78518518,462.3833333,47.71666667,1.3,30.13746667
1/20/16,11,0,17.725,563.3,41.01666667,2.216666667,30.13225
1/20/16,12,0,20.09907407,601.7833333,33.56666667,2.266666667,30.08991667
1/20/16,13,0,20.74907407,577.2,32.18333333,1.45,30.05286667
1/20/16,14,0,20.9519774,470.4237288,30.47457627,2.203389831,30.04583051
1/20/16,15,0,21.08425926,352.6833333,30.25,3.283333333,30.03893333
1/20/16,16,0,20.53703704,182.55,32.65,4.433333333,30.03313333
1/20/16,17,0,18.68888889,41.4,39.88333333,3.066666667,30.01885
1/20/16,18,0,16.07685185,0.05,52.58333333,1.466666667,30.05145
1/20/16,19,0,15.17592593,0,51.71666667,2.016666667,30.0585
1/20/16,20,0,13.94629629,0,54.66666667,3.033333333,30.09066667
1/20/16,21,0,13.81018518,0,55.25,3.716666667,30.09933333
1/20/16,22,0,13.44074074,0,57.2,2.733333333,30.118
1/20/16,23,0,12.71481482,0,62.53333333,1.583333333,30.14041667
1/21/16,0,0,10.83709981,0,70.23728814,1.355932203,30.1440678
1/21/16,1,0,10.53981482,0,72.9,1.733333333,30.1483
1/21/16,2,0,9.737962961,0,78.68333333,2.45,30.17693333
1/21/16,3,0,9.171296294,0,79.61666667,2.15,30.18666667
1/21/16,4,0,7.803703706,0,86.93333333,1.683333333,30.18718333
1/21/16,5,0,7.692592594,0,90.83333333,0.833333333,30.18925
1/21/16,6,0,6.658333333,0,92.53333333,1.25,30.19088333
1/21/16,7,0,6.064814817,18.66666667,93.43333333,1.383333333,30.21466667
1/21/16,8,0,7.744444444,146.2,80.78333333,1.8,30.2296
1/21/16,9,0,11.75925926,338.3,63.03333333,2.4,30.26085
1/21/16,10,0,15.76082863,487.5762712,42.40677966,2.847457627,30.25877966
1/21/16,11,0,18.10462963,582,24.5,3.533333333,30.25215
1/21/16,12,0,19.86574074,607.5666667,16.25,2.283333333,30.22401667
1/21/16,13,0,21.31666667,600.2833333,14.01666667,1.85,30.19295
1/21/16,14,0,22.13518518,418.45,13.33333333,1.5,30.16503333
1/21/16,15,0,21.03611111,226.6333333,13.71666667,1.45,30.1308
1/21/16,16,0,20.29722222,178.0333333,16.4,1.966666667,30.13125
1/21/16,17,0,18.33981482,32.71666667,21.15,2.066666667,30.13165
1/21/16,18,0,15.56574074,0,30.38333333,1.266666667,30.13628333
1/21/16,19,0,13.67314815,0,44.1,0.8,30.14046667
1/21/16,20,0,12.22033898,0,47.3559322,1.101694915,30.14115254
1/21/16,21,0,11.51018518,0,45.31666667,1.3,30.14408333
1/21/16,22,0,10.39537037,0,53.91666667,1.166666667,30.14496667
1/21/16,23,0,9.602777778,0,54.53333333,1.033333333,30.14733333
1/22/16,0,0,9.071296294,0,56.7,1.25,30.147
1/22/16,1,0,8.713888889,0,61.56666667,0.8,30.14636667
1/22/16,2,0,8.611111111,0,68.7,0.8,30.13155
1/22/16,3,0,8.194444444,0,67.35,1.45,30.12443333
1/22/16,4,0,7.94814815,0,63.38333333,1.483333333,30.11796667
1/22/16,5,0,7.017592594,0,67.26666667,1.9,30.1098
1/22/16,6,0,6.228813561,0,73.98305085,1.152542373,30.12798305
1/22/16,7,0,6.72685185,13.23333333,70.26666667,1.1,30.15066667
1/22/16,8,0,9.540740739,153.7,58.28333333,1.2,30.149
1/22/16,9,0,13.19166667,323.6666667,43.31666667,1.6,30.14553333
1/22/16,10,0,17.19814815,488.7666667,23.31666667,3.7,30.15311667
1/22/16,11,0,18.49259259,535.7166667,21.11666667,4.3,30.13533333
1/22/16,12,0,21.19629629,628.6166667,15.43333333,4.2,30.09408333
1/22/16,13,0,22.79629629,588.85,13.53333333,3.333333333,30.04891667
1/22/16,14,0,23.55185185,481.05,12.41666667,2.5,30.02713333
1/22/16,15,0,23.37685185,353.9833333,12.76666667,2.016666667,30.005
1/22/16,16,0,22.87570622,188.3220339,14.79661017,1.610169492,30.005
1/22/16,17,0,19.78333333,19.73333333,23.45,0.783333333,30.00958333
1/22/16,18,0,17.59907407,0.1,43.65,0.366666667,30.01343333
1/22/16,19,0,15.89351852,0,46.05,0.8,30.01483333
1/22/16,20,0,15.34444444,0,44.93333333,0.95,30.01313333
1/22/16,21,0,14.27962963,0,52.06666667,1.016666667,30.01918333
1/22/16,22,0,11.99351852,0,53.8,1.133333333,30.02101667
1/22/16,23,0,11.76574074,0,53.05,1.7,30.019
1/23/16,0,0,10.28055556,0,61,0.866666667,29.9934
1/23/16,1,0,9.086111111,0,65.66666667,1.1,29.988
1/23/16,2,0,9.404629628,0,68.3,1.366666667,29.98666667
1/23/16,3,0,9.349074072,0,68.88333333,1.416666667,29.968
1/23/16,4,0,8.311111111,0,68.86666667,1.033333333,29.962
1/23/16,5,0,7.584259261,0,62.15,1.783333333,29.95598333
1/23/16,6,0,6.69814815,0,66.9,3.016666667,29.95046667
1/23/16,7,0,5.860185183,6.6,68.63333333,2.1,29.95531667
1/23/16,8,0,6.345370372,93.51666667,65.4,2.25,29.96766667
1/23/16,9,0,10.71759259,314.6,54.33333333,0.983333333,29.98741667
1/23/16,10,0,16.17685185,412.7666667,32.2,2.75,29.979
1/23/16,11,0,18.69351852,513.5833333,24.75,3.5,29.95483333
1/23/16,12,0,20.57909604,533.3389831,21.23728814,3.474576271,29.9140678
1/23/16,13,0,21.59259259,464.1833333,18.26666667,2.366666667,29.87575
1/23/16,14,0,21.58703704,316.9166667,15.76666667,1.466666667,29.84988333
1/23/16,15,0,21.025,275.2333333,20.08333333,2.933333333,29.84903333
1/23/16,16,0,20.02592593,129.9833333,23.08333333,1.083333333,29.84336667
1/23/16,17,0,18.88611111,23.65,26.31666667,1.366666667,29.81418333
1/23/16,18,0,16.91018518,0.033333333,31.2,1.45,29.81648333
1/23/16,19,0,14.74444444,0,36.21666667,2.766666667,29.84103333
1/23/16,20,0,14.34444444,0,35.8,2.95,29.84463333
1/23/16,21,0,13.87037037,0,43.35,1.166666667,29.82266667
1/23/16,22,0,12.71563088,0,47.79661017,2.305084746,29.84444068
1/23/16,23,0,11.6,0,52.1,1.3,29.85893333
1/24/16,0,0,11.70740741,0,56.03333333,1.333333333,29.84633333
1/24/16,1,0,9.647222222,0,66.43333333,1.333333333,29.82786667
1/24/16,2,0,9.087962961,0,65.93333333,2.05,29.829
1/24/16,3,0,8.494444444,0,68.83333333,2,29.85866667
1/24/16,4,0,7.213888889,0,72.86666667,1.533333333,29.86878333
1/24/16,5,0,6.692592594,0,79.95,1.283333333,29.871
1/24/16,6,0,6.262037039,0,80.21666667,1.116666667,29.87305
1/24/16,7,0,5.792592594,16.1,85.98333333,1.35,29.90983333
1/24/16,8,0,8.378531072,144.4237288,64.44067797,1.440677966,29.924
1/24/16,9,0,12.53888889,333.8166667,45.86666667,0.733333333,29.9439
1/24/16,10,0,15.00555556,490.35,33.28333333,4.3,29.96091667
1/24/16,11,0,15.45092593,597.3833333,30.38333333,6.666666667,29.97175
1/24/16,12,0,16.51018518,639.8833333,27.86666667,6.883333333,29.94833333
1/24/16,13,0,17.44722222,613.1333333,26.31666667,6.083333333,29.934
1/24/16,14,0,18.30925926,524.9666667,24.3,6.816666667,29.902
1/24/16,15,0,18.97314815,381.6166667,22.76666667,5.9,29.89316667
1/24/16,16,0,19.27962963,202.8833333,22.23333333,5.433333333,29.8913
1/24/16,17,0,18.10555556,46.75,24.73333333,4.216666667,29.8925
1/24/16,18,0,15.78813559,0.101694915,29.96610169,4.050847458,29.89872881
1/24/16,19,0,14.51388889,0,31.48333333,2.816666667,29.92945
1/24/16,20,0,13.80277778,0,33.3,3.433333333,29.94
1/24/16,21,0,13.20092593,0,34.43333333,3.466666667,29.94066667
1/24/16,22,0,12.25555556,0,37.61666667,3.333333333,29.9429
1/24/16,23,0,11.83240741,0,39.96666667,3.05,29.94461667
1/25/16,0,0,10.87407407,0,48.8,1.75,29.95635
1/25/16,1,0,8.571296294,0,59.26666667,2.016666667,29.95263333
1/25/16,2,0,7.541666667,0,62.78333333,1.633333333,29.95258333
1/25/16,3,0,7.713888889,0,64.96666667,1.15,29.96811667
1/25/16,4,0,7.013888889,0,68.48333333,0.7,29.95316667
1/25/16,5,0,7.096296294,0,68.6,1.15,29.97665
1/25/16,6,0,7.053703706,0,63.18333333,2.1,29.99055
1/25/16,7,0,6.208333333,13.33333333,68.4,1.966666667,29.99283333
1/25/16,8,0,6.305555556,85.08333333,67.03333333,3.366666667,30.01216667
1/25/16,9,0,9.197222222,222.1333333,54.75,1.65,30.02858333
1/25/16,10,0,13.46203704,474.1833333,39.7,1.1,30.03483333
1/25/16,11,0,15.64259259,582.0166667,33.45,2.033333333,30.03176667
1/25/16,12,0,17.39722222,628.8333333,28.55,2.266666667,30.01038333
1/25/16,13,0,18.66666667,600.2666667,26.45,1.65,29.97476667
1/25/16,14,0,19.92592593,518.0833333,22.71666667,1.516666667,29.97018333
1/25/16,15,0,19.4,383.15,23.56666667,3.566666667,29.94438333
1/25/16,16,0,19.24074074,206.7333333,22.55,2.416666667,29.93721667
1/25/16,17,0,18.01388889,46.76666667,27.51666667,1.1,29.95698333
1/25/16,18,0,14.81759259,0.133333333,37.18333333,1.2,29.97241667
1/25/16,19,0,12.95370371,0,50.45,0.55,29.98093333
1/25/16,20,0,11.85740741,0,53.18333333,0.8,29.98386667
1/25/16,21,0,10.49537037,0,57.48333333,2.883333333,30.01133333
1/25/16,22,0,11.21944444,0,53.85,3.633333333,30.04581667
1/25/16,23,0,10.23888889,0,55.86666667,1.7,30.0646
1/26/16,0,0,10.16574074,0,59.11666667,0.883333333,30.06693333
1/26/16,1,0,10.16666667,0,52.45,1.4,30.07958333
1/26/16,2,0,11.26851852,0,34.91666667,3.366666667,30.10496667
1/26/16,3,0,9.599074072,0,44.98333333,1.833333333,30.1059
1/26/16,4,0,8.077777778,0,54.91666667,0.983333333,30.10906667
1/26/16,5,0,7.669444444,0,59.98333333,1,30.12868333
1/26/16,6,0,6.721296294,0,74.46666667,0.616666667,30.151
1/26/16,7,0,5.681481483,18.86666667,71.53333333,0.8,30.16183333
1/26/16,8,0,9.188888889,155.0166667,45.83333333,0.866666667,30.19273333
1/26/16,9,0,12.74814815,348.6666667,25.78333333,1.333333333,30.22003333
1/26/16,10,0,15.35462963,506.4666667,19.78333333,2.916666667,30.21791667
1/26/16,11,0,17.62685185,608.1333333,16.03333333,2.183333333,30.21893333
1/26/16,12,0,18.71851852,649.9166667,14.06666667,2.1,30.2
1/26/16,13,0,19.50185185,625.1,13.46666667,2.55,30.17001667
1/26/16,14,0,19.11574074,542.7666667,13.86666667,3.466666667,30.13688333
1/26/16,15,0,20.24259259,396.1166667,11.1,2.583333333,30.12848333
1/26/16,16,0,20.78425926,216.0333333,12.11666667,1.433333333,30.12528333
1/26/16,17,0,18.32592593,53.98333333,16.06666667,2.266666667,30.12251667
1/26/16,18,0,14.54166667,0.216666667,22.9,2.783333333,30.13641667
1/26/16,19,0,12.57314815,0,29.68333333,3.8,30.14018333
1/26/16,20,0,11.54814815,0,32.11666667,2.516666667,30.15968333
1/26/16,21,0,11.58611111,0,35.28333333,1.35,30.18161667
1/26/16,22,0,10.71203704,0,32.9,2.466666667,30.185
1/26/16,23,0,9.872222222,0,34.01666667,1.95,30.1872
1/27/16,0,0,11.75648148,0,29.65,3.483333333,30.18723333
1/27/16,1,0,10.37037037,0,33.83333333,2.9,30.1842
1/27/16,2,0,9.200925928,0,40.6,1.433333333,30.19733333
1/27/16,3,0,7.35185185,0,48.36666667,1.633333333,30.22086667
1/27/16,4,0,7.565740739,0,49.23333333,1.75,30.23013333
1/27/16,5,0,6.333333333,0,59.8,0.9,30.23005
1/27/16,6,0,5.864814817,0,62.03333333,1.55,30.23175
1/27/16,7,0,5.720370372,19.43333333,65.01666667,1.416666667,30.24763333
1/27/16,8,0,7.712962961,159.55,53.7,1.45,30.2691
1/27/16,9,0,11.90833333,346.3666667,33.9,3.333333333,30.27233333
1/27/16,10,0,15.97407407,504.4333333,20.15,5.033333333,30.29008333
1/27/16,11,0,18.44629629,607.9833333,16.13333333,4.566666667,30.25965
1/27/16,12,0,19.76666667,651.5666667,14.28333333,3.2,30.2301
1/27/16,13,0,21.44259259,629.95,12.28333333,1.583333333,30.1909
1/27/16,14,0,22.55462963,542.0833333,10.93333333,1.633333333,30.16486667
1/27/16,15,0,22.08888889,398.9666667,11.55,1.683333333,30.14853333
1/27/16,16,0,21.55555556,203.4166667,13.26666667,1.416666667,30.12551667
1/27/16,17,0,18.83888889,36.83333333,18.18333333,1.65,30.1299
1/27/16,18,0,15.64537037,0.15,27.61666667,1.516666667,30.13493333
1/27/16,19,0,13.925,0,33.08333333,1.55,30.1397
1/27/16,20,0,13.53425926,0,35.36666667,0.95,30.14076667
1/27/16,21,0,11.31388889,0,58.55,0.65,30.14361667
1/27/16,22,0,10.27407407,0,49.38333333,0.933333333,30.15371667
1/27/16,23,0,8.614814817,0,48.65,1,30.15918333
1/28/16,0,0,7.497222222,0,59.76666667,1.133333333,30.14983333
1/28/16,1,0,6.840740739,0,57.4,1,30.15133333
1/28/16,2,0,6.390740739,0,59.46666667,1.25,30.15333333
1/28/16,3,0,5.635185183,0,64.73333333,1.45,30.15236667
1/28/16,4,0,6.187037039,0,62.36666667,1.4,30.151
1/28/16,5,0,5.270370372,0,59.43333333,2.416666667,30.15106667
1/28/16,6,0,5.495370372,0,63.35,2.1,30.15163333
1/28/16,7,0,6.190740739,13.86666667,57.23333333,2.95,30.15533333
1/28/16,8,0,7.440740739,137.2,51.46666667,2.3,30.18681667
1/28/16,9,0,10.43611111,324.4166667,44.75,1.4,30.18518333
1/28/16,10,0,14.86111111,495.1833333,31.91666667,1.416666667,30.17791667
1/28/16,11,0,17.94907407,559.55,22.35,2.216666667,30.16895
1/28/16,12,0,19.05555556,613.2333333,19.58333333,2.016666667,30.12358333
1/28/16,13,0,21.53888889,636.1833333,15.6,1.183333333,30.08081667
1/28/16,14,0,22.37037037,545.2333333,14.68333333,1.366666667,30.04448333
1/28/16,15,0,22.37037037,380.05,15,2.1,30.01093333
1/28/16,16,0,21.98981482,186.8833333,17.45,1.633333333,30.00586667
1/28/16,17,0,19.39537037,54.43333333,23.83333333,2.483333333,30.00888333
